Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,KB/sec,Avg. Bytes
CNG_TP03_A_Launch_Browser,6,1080,779,1356,212.82,0.00%,.1,1.43,15378.5
CNG_TP03_B_Login,6,5070,1998,8622,2996.95,0.00%,.1,105.79,1152317.5
CNG_TP03_C_Activities_Click_Search,6,331,311,374,20.82,0.00%,.1,3.28,31095.2
CNG_TP03_D_Search_Claims_View_Loss_Details,6,721,697,742,18.79,0.00%,.1,8.41,88918.3
CNG_TP03_E_Logout,6,763,736,794,17.12,0.00%,.1,0.33,3501.5
TOTAL,30,1593,311,8622,2210.07,0.00%,.3,73.46,258242.2
1469453549355,996,CNG_TP03_A_Launch_Browser,200,"Number of samples in transaction : 1, number of failing samples : 0",CNG_TP03_Claim_Search_Simple 1-1,,true,25076,3,3,0
1469453551027,388,CNG_TP03_A_Launch_Browser,200,"Number of samples in transaction : 1, number of failing samples : 0",CNG_TP03_Claim_Search_Simple 1-2,,true,25076,3,3,0
1469453552700,453,CNG_TP03_A_Launch_Browser,200,"Number of samples in transaction : 1, number of failing samples : 0",CNG_TP03_Claim_Search_Simple 1-3,,true,25076,3,3,0
1469453610431,3542,CNG_TP03_B_Login,200,"Number of samples in transaction : 1, number of failing samples : 0",CNG_TP03_Claim_Search_Simple 1-1,,true,2273710,3,3,0
1469453611458,3967,CNG_TP03_B_Login,200,"Number of samples in transaction : 1, number of failing samples : 0",CNG_TP03_Claim_Search_Simple 1-2,,true,2268185,3,3,0
1469453613185,3794,CNG_TP03_B_Login,200,"Number of samples in transaction : 1, number of failing samples : 0",CNG_TP03_Claim_Search_Simple 1-3,,true,2271484,3,3,0
1469453674013,5364,CNG_TP03_C_Activities_Click_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",CNG_TP03_Claim_Search_Simple 1-1,,true,32882,3,3,0
1469453675438,5415,CNG_TP03_C_Activities_Click_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",CNG_TP03_Claim_Search_Simple 1-2,,true,32929,3,3,0
1469453677000,5938,CNG_TP03_C_Activities_Click_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",CNG_TP03_Claim_Search_Simple 1-3,,true,31209,3,3,0
